label,rssi,euclid,rssival
0,847.81375221714,2.23606797749979,-112.624672408484
1,856.68510810143,28.0178514522438,-112.715087621697
0,846.603973312487,16.1245154965971,-112.612269318409
0,857.823652013601,23.0217288664427,-112.726623600344
1,852.07178859048,12.2065556157337,-112.668186998708
0,846.686250868085,5,-112.613113419152
1,855.526627828483,25,-112.70333389624
0,845.464833374728,15.8113883008419,-112.600574232207
0,856.676937231728,20,-112.715004777242
1,850.766161898845,10.6301458127347,-112.654867432309
0,845.38909488643,8.06225774829855,-112.599796097396
1,854.214343105396,23.3452350598575,-112.690000458356
0,844.16194036128,17.8885438199983,-112.587178626333
0,855.370353806733,17.0293863659264,-112.701747150896
1,849.625993089387,8.06225774829855,-112.643219081776
0,844.266311035911,11,-112.588252467832
1,853.060621982242,20.5182845286832,-112.678261170803
1,843.027591143065,18.6010752377383,-112.575499045087
0,854.228344032353,14,-112.690142822519
1,848.322556242812,8.06225774829855,-112.629883564834
0,842.971395623958,14.0356688476182,-112.574920031599
1,851.750594374809,19.4164878389476,-112.664912176672
1,841.727047861556,21.2602916254693,-112.562088928984
0,852.924038392099,11.0453610171873,-112.676870361119
1,847.103474404086,8.24621125123532,-112.617392530788
0,841.765174698591,17.0293863659264,-112.562482355808
1,850.521390347919,17.8885438199983,-112.652368079757
1,840.512204214014,23.3452350598575,-112.549543745924
0,851.703471431956,8.06225774829855,-112.664431618153
1,845.801952578239,10.295630140987,-112.604036938694
0,840.472306170968,20.0997512422418,-112.549131428027
1,849.213228789603,17.7200451466694,-112.638998287744
1,839.213590412673,26.2488094968134,-112.53611343671
0,850.401088625954,5.3851648071345,-112.651139420021
1,844.670438362186,11.3137084989848,-112.592409172248
0,839.357990861235,23.0217288664427,-112.537607857773
0,848.068154007616,16.1245154965971,-112.62727837519
1,838.087833602944,28.0178514522438,-112.524453992871
0,849.267648790184,2.23606797749979,-112.639554886438
1,843.371272620139,14.2126704035519,-112.579039345648
0,838.067398760401,26.0768096208106,-112.524242204866
0,846.762304161955,17.0293863659264,-112.613893591086
1,836.791558921141,31.0644491340181,-112.511009083196
0,847.967513944967,2.23606797749979,-112.626247561399
0,842.24443545748,16.1245154965971,-112.567426277917
0,836.957798989097,29.0172362570938,-112.51273448238
0,845.621984326832,16.4924225024706,-112.602188573725
1,835.670509073185,33.1209903233584,-112.499364793137
0,846.838728416629,4.12310562561766,-112.614677497838
0,841.120746796753,18.3847763108502,-112.555830175958
0,835.851383101398,32,-112.50124457929
0,844.484697029009,16.5529453572468,-112.590498952525
1,834.55267339954,35.3411940941446,-112.487738324475
0,845.713086624361,7,-112.603124289559
0,841.381919958429,17.464249196573,-112.558526779442
1,836.125532175865,32.1403173599764,-112.504092978218
0,844.735686578949,13.8924439894498,-112.593080104834
1,834.818262126832,34.1760149812701,-112.49050208937
0,845.972837365557,7.61577310586391,-112.605791647911
0,852.991318797024,20.2237484161567,-112.677555494962
1,854.983812244947,35.2278299076171,-112.697821113272
0,850.704035689235,14.8660687473185,-112.654233132159
1,848.801851772711,36.6878726556883,-112.634789637916
0,856.811782357799,10.770329614269,-112.716371871023
0,852.33892525475,23.3452350598575,-112.670909722268
1,854.34056587978,38.1182371050918,-112.691283831907
0,850.044589573063,17.6918060129541,-112.647497420145
1,848.152475618924,39.8497176903426,-112.628141951777
0,856.158263744369,13.3416640641263,-112.709744328596
0,853.53719115089,24.0208242989286,-112.683112257895
1,855.557359856552,39.4588393138977,-112.703645903139
0,851.228670824334,16.6433169770932,-112.659588130051
1,849.357030563651,40.024992192379,-112.640468990925
0,857.35439530121,15.2315462117278,-112.721870843481
0,854.813227666499,24.0831891575846,-112.69608794987
1,856.847324629216,40.024992192379,-112.716732171675
0,852.493972504409,15.2315462117278,-112.672489611188
1,850.637794031036,39.4588393138977,-112.65355676281
0,858.628843907974,16.6433169770932,-112.734772743372
0,856.165100197796,23.5372045918796,-112.709813685449
1,858.208505690309,39.8497176903426,-112.730519560689
0,853.838701398344,13.3416640641263,-112.686179988642
0,851.992847732098,38.1182371050918,-112.667382250379
0,859.979614444703,17.6918060129541,-112.748426401559
0,857.165323000527,22.1359436211787,-112.719955133645
1,859.208733143479,38.6264158316559,-112.740636923036
0,854.838931507394,11.0453610171873,-112.696349126653
0,852.993073111533,36.0138862107382,-112.67757335888
0,860.979922445713,17.8044938147649,-112.758523752128
1,856.984426016604,23.0867927612304,-112.718121861792
0,851.547256581758,7,-112.662838353075
1,860.479761468107,35.3411940941446,-112.753476473687
0,850.360435490769,16.5529453572468,-112.650724184092
0,861.59512109479,32,-112.76472789147
1,855.913314147196,19.6468827043885,-112.707258912437
0,850.497808002664,4.47213595499958,-112.652127243383
1,859.391466180369,31.7804971641414,-112.742484006492
0,849.296426045099,13.6014705087354,-112.639849200988
0,860.521623110061,29.0688837074973,-112.753899024889
1,856.563351051476,20.0997512422418,-112.713853045014
0,851.156772435621,7.07106781186548,-112.658854451938
1,860.034404388775,31.6227766016838,-112.748979768453
0,849.949443017644,11.180339887499,-112.646525143225
1,861.170681812062,30.4138126514911,-112.760447991281
1,856.397040326708,19.0262975904404,-112.71216642504
0,851.008021661643,8.94427190999916,-112.657336346507
1,859.854390743932,29.8328677803526,-112.747161536179
0,849.789015755052,8.06225774829855,-112.644885533914
1,861.002538962932,30.0832179129826,-112.758751913073
1,855.17283730028,16.0312195418814,-112.699741230679
0,849.796595433738,8.06225774829855,-112.644963007213
1,858.620029417807,26.9258240356725,-112.734683575529
0,848.568992263044,7.07106781186548,-112.632406432122
1,859.776936797704,27.2029410174709,-112.746379093548
1,853.868010151317,13,-112.68647813421
0,848.500239597388,7.28010988928052,-112.631702656395
1,857.308598427501,24.3515913237718,-112.721406861238
0,847.266960966397,8.24621125123532,-112.619068700547
1,858.47119324305,24.0416305603426,-112.733177802773
1,851.012413244657,8.60232526704263,-112.657381169477
0,845.64858237647,8.24621125123532,-112.60246177392
1,854.450201527567,21.4009345590327,-112.692398401527
0,844.412674034688,15.2643375224737,-112.589758133348
1,855.615212549879,17.1172427686237,-112.704233222171
1,850.358390323593,10,-112.650703293988
0,844.98566821105,9.05538513813742,-112.595650129623
1,853.803226537085,22.6274169979695,-112.685819104168
0,843.75567213786,18.3575597506858,-112.582997378392
0,854.962150512857,16.0312195418814,-112.697601046184
1,849.13628166471,8.54400374531753,-112.638211224503
0,843.776504111758,12.0415945787923,-112.58321182672
1,852.571033303226,20.6155281280883,-112.673274732684
1,842.537890919407,20,-112.570452095249
0,853.738682043232,13.0384048104053,-112.685162456916
1,847.915981602879,8,-112.625719689953
0,842.569133095353,15.0332963783729,-112.570774171044
1,851.340684790683,18.8679622641132,-112.660731039088
1,841.321870365529,21.9317121994613,-112.55790684367
0,852.516996880206,10.0498756211209,-112.672724198755
1,846.613766820879,9.48683298050514,-112.612369796133
0,841.27542159074,18.1107702762748,-112.557427288718
1,850.031732796499,18.3847763108502,-112.647366046581
1,840.02249476747,24.7588368062799,-112.544481592396
0,851.213823557521,7.28010988928052,-112.659436628052
1,845.396335685397,10.816653826392,-112.599870492147
0,840.071001736223,21.095023109729,-112.544983143266
0,848.804264759026,17.464249196573,-112.634814330255
1,838.80941133494,27.0185121722126,-112.531929161611
0,849.994989020997,4.47213595499958,-112.646990579096
1,844.265602673213,12.0415945787923,-112.588245180128
0,838.95748878352,24.0208242989286,-112.533462371474
0,847.659970161745,16.0312195418814,-112.623096761575
1,837.68444829972,28.8444102037119,-112.520272326507
0,848.862356581999,1.4142135623731,-112.635408768712
0,843.137995173806,13.8924439894498,-112.576636486434
0,837.84713768488,27,-112.52195907722
0,846.51876762085,15.1327459504216,-112.611395090904
1,836.562631640869,30.886890422961,-112.508632494766
0,847.732798267371,2,-112.623842992065
0,841.840768857804,17,-112.563262351302
0,836.558524448646,30.0166620396073,-112.508589850373
0,845.214961015732,16.7630546142402,-112.598006787139
1,835.268298453181,34,-112.49518324309
0,846.434616588196,5.09901951359278,-112.61053159804
0,841.697331737221,16.7630546142402,-112.561782279063
0,836.432339094627,31.0644491340181,-112.50727958373
0,845.057861059853,14.3178210632764,-112.596392192306
1,835.130773814296,33.6154726279432,-112.493753017393
0,846.28922077931,6.32455532033676,-112.609039456291
0,841.959202461811,16.1245154965971,-112.564484231849
1,836.707122554808,31.4006369362152,-112.510132590172
0,845.309466165024,11.6619037896906,-112.598977919274
1,835.396984266821,32.5729949498047,-112.496521333717
0,846.549528200449,7.81024967590665,-112.611710710776
0,853.915396093276,19.0262975904404,-112.686960149741
1,855.912443357321,34.5253530032641,-112.707250075574
0,851.62441973285,12.7279220613579,-112.66362539131
1,849.727392704263,35.1710107901379,-112.644255647652
0,857.735227877865,10.816653826392,-112.725728215995
0,853.263303731563,22.0907220343745,-112.68032463752
1,855.269630390721,37.3363094051889,-112.700724291049
0,850.965432716745,15.6204993518133,-112.656901647747
1,849.078496799694,38.3275357934736,-112.637620117928
0,857.082122736877,13,-112.719112001797
0,854.462427374693,23.0217288664427,-112.692522682146
1,856.487303850996,38.8329756778952,-112.713081862225
0,852.150336564019,14.7648230602334,-112.668987667846
1,850.283871107751,38.6393581727233,-112.649942092529
0,858.279150320882,15.2643375224737,-112.731234522387
0,855.739104170249,23.3452350598575,-112.705490833097
1,857.777872838766,39.560080889705,-112.72616005114
0,853.416294100749,13.6014705087354,-112.681881880564
0,851.565249806441,38.2099463490856,-112.663021884302
0,859.554179382986,17.0293863659264,-112.744128396969
0,857.09141868558,23.0867927612304,-112.71920620881
1,859.139423198637,39.560080889705,-112.739936228558
0,854.761445673415,12.0415945787923,-112.695561769078
0,852.920712167747,37.0135110466435,-112.67683648791
0,860.90543684442,18.4390889145858,-112.75777228083
0,857.165323000527,22.1359436211787,-112.719955133645
1,859.208733143479,38.6264158316559,-112.740636923036
0,854.838931507394,11.0453610171873,-112.696349126653
0,852.993073111533,36.0138862107382,-112.67757335888
0,860.979922445713,17.8044938147649,-112.758523752128
1,856.984426016604,23.0867927612304,-112.718121861792
0,851.547256581758,7,-112.662838353075
1,860.479761468107,35.3411940941446,-112.753476473687
0,850.360435490769,16.5529453572468,-112.650724184092
0,861.59512109479,32,-112.76472789147
1,855.833416036169,19.9248588451713,-112.706448060968
0,850.413513075328,4.12310562561766,-112.651266320855
1,859.315077791661,32.2024843762092,-112.741711912947
0,849.215039139495,14.560219778561,-112.639016804274
0,860.442128291784,29.0172362570938,-112.753096587048
1,854.766155774752,16.4924225024706,-112.695609631915
0,849.368049324025,3.16227766016838,-112.640581672768
1,858.230797343789,28.6356421265527,-112.73074517058
0,848.155053401597,12.0415945787923,-112.628168350688
1,859.372644779113,26.1725046566048,-112.742293776066
1,855.41785146996,17.0293863659264,-112.702229454269
0,850.028565019153,6.32455532033676,-112.647333677183
1,858.875377260616,28.4604989415154,-112.737266316874
0,848.809654056118,9.21954445729289,-112.634869479237
1,860.023378438564,27.6586333718787,-112.748868411512
1,856.07032378811,18.1107702762748,-112.708852115067
0,850.689989909388,9.48683298050514,-112.654089720237
1,859.520817518937,28.6356421265527,-112.743791265116
0,849.465129595757,6.70820393249937,-112.641574387695
1,860.674893200325,29.4108823397055,-112.755445957014
1,855.908970041253,17.7200451466694,-112.707214827925
0,850.545939030826,12.1655250605964,-112.65261877783
0,859.345667464173,27.1661554144122,-112.742021105462
0,849.309506542415,3.60555127546399,-112.639982976284
1,860.511622592691,29.5465734053883,-112.753798081586
1,847.25881767532,9.4339811320566,-112.618985217924
1,842.002723458086,25,-112.564933195172
0,850.611963902222,5,-112.653293006537
0,840.695360029599,20,-112.551436279887
1,851.849653639536,15.8113883008419,-112.665922293738
1,858.1458483037,10.6301458127347,-112.72988538495
1,840.717156245882,26.9258240356725,-112.551661470942
0,855.864949039109,2.23606797749979,-112.706768084857
0,839.404186408697,23.0217288664427,-112.538085887874
0,861.967191935735,14.142135623731,-112.768477992395
0,857.91650438194,13.0384048104053,-112.727563725714
1,859.91361621946,29.5296461204668,-112.747759786573
0,855.625157915924,1.4142135623731,-112.704334183268
0,853.728594621845,26.0192236625154,-112.685059827448
0,861.736278254019,14.0356688476182,-112.766150804683
0,857.264471699356,15.2315462117278,-112.720959776308
1,859.270798897303,31.7804971641414,-112.741264333812
0,854.966187889338,4.47213595499958,-112.697642063349
0,853.079665507316,29.0688837074973,-112.6784550704
0,861.083221408993,13.6014705087354,-112.759565808453
0,857.463332562073,18.3847763108502,-112.72297442086
1,859.488106555706,34.928498393146,-112.74346069811
0,855.151017890197,7.07106781186548,-112.699519610678
0,853.284776087313,32.0156211871642,-112.680543215027
0,861.280040397884,15.6524758424985,-112.76155092746
1,856.984426016604,23.0867927612304,-112.718121861792
0,851.547256581758,7,-112.662838353075
1,860.479761468107,35.3411940941446,-112.753476473687
0,850.360435490769,16.5529453572468,-112.650724184092
0,861.59512109479,32,-112.76472789147
1,855.833416036169,19.9248588451713,-112.706448060968
0,850.413513075328,4.12310562561766,-112.651266320855
1,859.315077791661,32.2024843762092,-112.741711912947
0,849.215039139495,14.560219778561,-112.639016804274
0,860.442128291784,29.0172362570938,-112.753096587048
1,854.524634742879,17.464249196573,-112.693155017342
0,849.113296713681,1,-112.637976106237
1,857.999689685021,30.0166620396073,-112.728405886147
0,847.909142415774,15.0332963783729,-112.625649630342
0,859.13251629988,26,-112.739866399611
1,853.216636893384,15.2643375224737,-112.679849574208
0,847.81375221714,2.23606797749979,-112.624672408484
1,856.68510810143,28.0178514522438,-112.715087621697
0,846.603973312487,16.1245154965971,-112.612269318409
0,857.823652013601,23.0217288664427,-112.726623600344
1,852.07178859048,12.2065556157337,-112.668186998708
0,846.686250868085,5,-112.613113419152
1,855.526627828483,25,-112.70333389624
0,845.464833374728,15.8113883008419,-112.600574232207
0,856.676937231728,20,-112.715004777242
1,850.766161898845,10.6301458127347,-112.654867432309
0,845.38909488643,8.06225774829855,-112.599796097396
1,854.214343105396,23.3452350598575,-112.690000458356
0,844.16194036128,17.8885438199983,-112.587178626333
0,855.370353806733,17.0293863659264,-112.701747150896
1,849.543497317695,8.94427190999916,-112.642375670718
0,844.179395500058,11.0453610171873,-112.587358226756
1,852.981580480078,21.2602916254693,-112.677456330496
1,842.943638163038,19.4164878389476,-112.574634016897
0,854.1463564004,14.0356688476182,-112.68930912307
1,848.23972894208,9.05538513813742,-112.629035462999
0,842.884087193005,14.142135623731,-112.57402036801
1,851.671200821842,20.2484567313166,-112.66410250799
1,841.642647879315,22.0227155455452,-112.561217951048
0,852.841621769324,11.180339887499,-112.676031017583
1,847.103474404086,8.24621125123532,-112.617392530788
0,841.765174698591,17.0293863659264,-112.562482355808
1,850.521390347919,17.8885438199983,-112.652368079757
1,840.512204214014,23.3452350598575,-112.549543745924
0,851.703471431956,8.06225774829855,-112.664431618153
1,845.970374448025,8.60232526704263,-112.605766360266
0,840.649371960068,20,-112.55096112772
1,849.374664157922,15.8113883008419,-112.640649317759
1,839.384935244283,25,-112.537886680615
0,850.568471396707,5,-112.652848878336
0,844.840439393504,10,-112.594157145843
0,839.536678839353,23.0217288664427,-112.539456769549
0,848.231201373414,14.142135623731,-112.628948141113
1,838.260759432828,26.9258240356725,-112.526246000435
0,849.436639134967,2.23606797749979,-112.641283064203
0,843.627689920036,12.5299640861417,-112.581679788748
0,838.336896743613,26.0192236625154,-112.527034884133
0,847.008459045406,14.0356688476182,-112.61641822336
1,837.052422958038,29.5296461204668,-112.513716427821
0,848.222514266344,1.4142135623731,-112.628859184659
0,842.416755277373,15.2315462117278,-112.569203194192
0,837.138868685769,29.0172362570938,-112.514613407819
0,845.787454624161,14.560219778561,-112.603888051939
1,835.84580906973,32.2024843762092,-112.501186655613
0,847.010068282789,4.12310562561766,-112.616434725728
0,841.294695727221,17.7200451466694,-112.557626285503
0,836.033980411602,32.0624390837628,-112.503141862591
0,844.651847847251,14.7648230602334,-112.592218000721
1,834.729558066587,34.5398320783411,-112.489579116491
0,845.8860841522,7.28010988928052,-112.604900877613
0,853.491489822904,19.1049731745428,-112.682647172925
1,855.483992323001,34.3656805548792,-112.702901020733
0,851.204071304104,13.4536240470737,-112.659337114299
1,849.301953824389,35.4400902933387,-112.639905734282
0,857.311887709739,10.295630140987,-112.721440186796
0,853.687861255483,22.0227155455452,-112.684645393672
1,855.698768609627,37.4833296279826,-112.705081411016
0,851.386334407423,15,-112.661196771444
1,849.504512633574,38.0788655293195,-112.641977074961
0,857.506138716552,13.4164078649987,-112.723408025702
0,855.037658895452,21.095023109729,-112.698368131039
1,857.057806624816,37.1079506305589,-112.718865572597
0,852.728963297714,12.5299640861417,-112.67488355519
1,850.85743854841,36.4965751817893,-112.655799270472
0,858.85484493365,14.2126704035519,-112.737058668986
0,856.388191876192,20.6155281280883,-112.712076680379
1,858.417691487655,37,-112.73263646274
0,854.072488079041,10.4403065089106,-112.688557917111
0,852.211246872268,35.1283361405006,-112.669608498802
0,860.204361643224,15.6204993518133,-112.750696076665
0,857.165323000527,22.1359436211787,-112.719955133645
1,859.208733143479,38.6264158316559,-112.740636923036
0,854.838931507394,11.0453610171873,-112.696349126653
0,852.993073111533,36.0138862107382,-112.67757335888
0,860.979922445713,17.8044938147649,-112.758523752128
1,856.984426016604,23.0867927612304,-112.718121861792
0,851.547256581758,7,-112.662838353075
1,860.479761468107,35.3411940941446,-112.753476473687
0,850.360435490769,16.5529453572468,-112.650724184092
0,861.59512109479,32,-112.76472789147
1,857.632433492703,23.3452350598575,-112.724687202216
0,852.204223867831,8.54400374531753,-112.669536918788
1,861.120604772224,35.1140997321589,-112.759942892469
0,851.01137162871,14.422205101856,-112.657370538179
0,862.242084416732,33.1360830515618,-112.771247593284
1,857.462183783501,22.0227155455452,-112.722962784012
0,852.051483272612,9.21954445729289,-112.667980006934
1,860.936515707906,33.2415402771893,-112.758085837574
0,850.846898174923,11.4017542509914,-112.6556916695
1,862.069959617534,32.5576411921994,-112.769513502265
1,857.703840111999,22.0907220343745,-112.72541036073
0,852.306287559109,11.4017542509914,-112.670577116491
1,861.167698277194,32.5576411921994,-112.760417898873
0,851.092901181726,9.21954445729289,-112.658202633734
1,862.310198714465,33.2415402771893,-112.771933722988
1,856.559985143147,19.2353840616713,-112.713818913311
0,851.179689192689,10.770329614269,-112.659088309847
1,860.010296612649,29.4278779391243,-112.748736289336
0,849.954848555726,6.40312423743285,-112.646580383873
1,861.164543315341,30.6757233003559,-112.760386077312
1,855.419275738453,16.4924225024706,-112.702243916241
0,850.056162652306,11.0453610171873,-112.647615674888
0,858.856139554314,26.3058928759318,-112.737071761913
0,848.819830535956,4.12310562561766,-112.634973614776
1,860.021981898565,28.2311884269862,-112.748854307009
1,848.063943951551,8.54400374531753,-112.62723525581
1,842.799279218067,23.43074902772,-112.573146380966
0,851.42365092791,7,-112.66157746827
0,841.497487262711,18,-112.559719740564
1,852.655726580457,16.5529453572468,-112.674137534603
1,859.146109815903,10.816653826392,-112.740003829919
1,841.696715296401,26.4007575648882,-112.561775917704
0,856.865107698131,4.12310562561766,-112.716912437362
0,840.383699463074,21.0237960416286,-112.548215670718
0,862.967467070722,16.4924225024706,-112.778551742561
1,858.492870572008,12.0415945787923,-112.73339712814
1,860.485434024823,28.3019433961698,-112.75353373365
0,856.20496590897,1,-112.710218118083
0,854.303435149574,24,-112.690906323866
0,862.313191876551,15.0332963783729,-112.771963872498
0,857.840467635987,13.8924439894498,-112.726793865186
1,859.842170421393,30.4138126514911,-112.747038090711
0,855.54564372028,2.23606797749979,-112.703526956394
0,853.654078121433,27.0185121722126,-112.684301658691
0,861.659716041228,14.142135623731,-112.765379059903
0,857.613565021917,16.5529453572468,-112.724496104898
1,859.62916461511,33.1058907144937,-112.744886097947
0,855.308233189248,5.09901951359278,-112.7011163219
0,853.431880342925,30.0166620396073,-112.682040512575
0,861.431257796089,14.8660687473185,-112.763075800069
0,856.963147811409,18.9736659610103,-112.717906195753
1,858.987959468722,35.4682957019364,-112.738404797002
0,854.650865174602,8.24621125123532,-112.694438002736
0,852.784650465706,33.0605505096331,-112.675450765667
0,860.779854303349,15.2643375224737,-112.756505154835
0,856.313632006131,21.5870331449229,-112.711320426378
1,858.34772330885,37.9473319220205,-112.731928461665
0,853.994330509641,11.4017542509914,-112.687763020781
0,852.138217923323,36.1247837363769,-112.668864142783
0,860.129264156184,16.2788205960997,-112.749937748774
0,857.165323000527,22.1359436211787,-112.719955133645
1,859.208733143479,38.6264158316559,-112.740636923036
0,854.838931507394,11.0453610171873,-112.696349126653
0,852.993073111533,36.0138862107382,-112.67757335888
0,860.979922445713,17.8044938147649,-112.758523752128
1,856.984426016604,23.0867927612304,-112.718121861792
0,851.547256581758,7,-112.662838353075
1,860.479761468107,35.3411940941446,-112.753476473687
0,850.360435490769,16.5529453572468,-112.650724184092
0,861.59512109479,32,-112.76472789147
1,856.812552275392,21.3775583264319,-112.716379676023
0,851.392916186927,6.70820393249937,-112.661263918857
1,860.293940574351,33.2415402771893,-112.751600550339
0,850.19433678149,13.4164078649987,-112.649027425968
1,861.421302785895,31.1448230047949,-112.762975422216
1,855.584160131858,18.4390889145858,-112.703917983772
0,850.177408160756,4.24264068711929,-112.648854475398
1,859.055464801415,30.4630924234556,-112.739087368655
0,848.970172122886,12.369316876853,-112.636511909186
1,860.191529658386,28.1602556806574,-112.750566505088
1,854.357460210292,15.52417469626,-112.691455591092
0,848.96363299448,3,-112.636445006522
1,857.818667483416,27.7308492477241,-112.726573129358
0,847.74776450836,12,-112.623996335159
1,858.963489781038,25.1793566240283,-112.738157361597
1,853.214305434105,12.369316876853,-112.679825839525
0,847.8377412267,5,-112.624918173478
1,856.661948791267,24.5967477524977,-112.714852807377
0,846.61031464,11.4017542509914,-112.612334378184
1,857.818424333517,22.3606797749979,-112.726570667331
1,851.909406506096,9.8488578017961,-112.6665315428
0,846.541343164435,6.70820393249937,-112.611626729082
1,855.350437910028,22.4722050542442,-112.701544911838
0,845.308256701524,13.4164078649987,-112.598965491548
1,856.512680559094,19.2353840616713,-112.713339211072
1,850.522785342611,8.48528137423857,-112.65238232603
0,845.158828560274,9.05538513813742,-112.597429920275
1,853.960657599038,21.2602916254693,-112.687420530274
0,843.923005348735,16.6433169770932,-112.584719788975
0,855.125570769388,16.0312195418814,-112.699261136832
1,849.301895602775,6.70820393249937,-112.639905138844
0,843.950888403197,12.0415945787923,-112.585006764364
1,852.7296853708,19.1049731745428,-112.674890910217
1,842.706429840982,18.4390889145858,-112.572189422543
0,853.903313482217,13.0384048104053,-112.686837246501
1,847.99929558814,7,-112.626573100606
0,842.656815694998,15,-112.571678027747
1,851.420473570938,18.0277563773199,-112.661545054062
1,841.406626882475,21.2132034355964,-112.558781834204
0,852.599797663571,10,-112.673567775534
1,846.697477390518,8.54400374531753,-112.613228587773
0,841.363497096437,18.0277563773199,-112.558336591498
1,850.111988025972,17.464249196573,-112.648186080862
1,840.107634112177,24.0831891575846,-112.545361894391
0,851.297017121647,7.07106781186548,-112.660285503842
1,845.565138472458,9.21954445729289,-112.601604656297
0,840.248458858896,21,-112.546817762247
0,848.966105723112,15.52417469626,-112.636470305388
1,838.981138834251,25.8069758011279,-112.533707221586
0,850.162786149199,4,-112.648705087435
1,844.265602673213,12.0415945787923,-112.588245180128
0,838.95748878352,24.0208242989286,-112.533462371474
0,847.659970161745,16.0312195418814,-112.623096761575
1,837.68444829972,28.8444102037119,-112.520272326507
0,848.862356581999,1.4142135623731,-112.635408768712
0,844.117445715365,11.180339887499,-112.58672079265
1,838.826655230304,25.0798724079689,-112.532107720686
0,847.498080590028,13,-112.62143773638
1,837.542149054584,28.1780056072107,-112.518796710559
0,848.71218060749,2,-112.633871973813
0,843.079661337487,13.3416640641263,-112.576035518626
1,837.810443308769,28.2842712474619,-112.52157866143
0,846.443458789131,11.4017542509914,-112.610622333908
1,836.511635235402,30.0832179129826,-112.508102991494
0,847.671995020006,5,-112.623219978259
0,841.959202461811,16.1245154965971,-112.564484231849
1,836.707122554808,31.4006369362152,-112.510132590172
0,845.309466165024,11.6619037896906,-112.598977919274
1,835.396984266821,32.5729949498047,-112.496521333717
0,846.549528200449,7.81024967590665,-112.611710710776
0,855.068383371031,15.0332963783729,-112.698680239643
1,857.05630344232,31.04834939252,-112.718850338515
0,852.784301998488,8.60232526704263,-112.675447216415
1,850.87734651466,30.8058436014987,-112.656002496497
0,858.889277269548,9.4339811320566,-112.737406887869
0,856.264171039279,16.4924225024706,-112.710818711947
1,858.270521983605,32.8937684067971,-112.731147202123
0,853.965977164425,7.21110255092798,-112.687474636998
1,852.079360860669,31.2569992161756,-112.668264188931
0,860.082983445864,12.5299640861417,-112.749470377213
0,857.538317877906,17.464249196573,-112.723733970191
1,859.558525416725,34.0147027033899,-112.744172314007
0,855.229514195804,6.08276253029822,-112.700316872147
0,853.358220555712,31.0161248385416,-112.681290800255
0,861.355579007498,15.2315462117278,-112.762312690446
0,857.739710951176,20.6155281280883,-112.725773613895
1,859.778398030825,37.1618083521241,-112.746393855632
0,855.416766287741,9,-112.702218435351
0,853.565843491306,34,-112.683403829126
0,861.554783713969,17.4928556845359,-112.764321233828
0,857.165323000527,22.1359436211787,-112.719955133645
1,859.208733143479,38.6264158316559,-112.740636923036
0,854.838931507394,11.0453610171873,-112.696349126653
0,852.993073111533,36.0138862107382,-112.67757335888
0,860.979922445713,17.8044938147649,-112.758523752128
1,856.984426016604,23.0867927612304,-112.718121861792
0,851.547256581758,7,-112.662838353075
1,860.479761468107,35.3411940941446,-112.753476473687
0,850.360435490769,16.5529453572468,-112.650724184092
0,861.59512109479,32,-112.76472789147
1,855.833416036169,19.9248588451713,-112.706448060968
0,850.413513075328,4.12310562561766,-112.651266320855
1,859.315077791661,32.2024843762092,-112.741711912947
0,849.215039139495,14.560219778561,-112.639016804274
0,860.442128291784,29.0172362570938,-112.753096587048
1,854.685495518063,16.7630546142402,-112.69478994674
0,849.282916730543,2.23606797749979,-112.63971103798
1,858.153515005415,29.0688837074973,-112.729962984612
0,848.072855544333,13.0384048104053,-112.627326528061
0,859.292429076799,26.0768096208106,-112.74148297849
1,853.297326314632,14.7648230602334,-112.680670967321
0,847.898877932968,2,-112.625544481453
1,856.762313233614,27.459060435492,-112.715870365597
0,846.686141400304,15.1327459504216,-112.613112296156
0,857.903863212086,23,-112.727435740514
1,852.153287193992,11.6619037896906,-112.669017743293
0,846.772166474885,5.09901951359278,-112.613994755796
1,855.604658559113,24.4131112314674,-112.704126081294
0,845.547782540514,14.8660687473185,-112.601426369315
0,856.758019873026,20.0249843945008,-112.715826839231
1,846.856614964943,10,-112.614860955371
1,841.604767847169,25.8069758011279,-112.56082701413
0,850.206358966269,4,-112.649150248042
0,840.294526823004,21,-112.547293966969
0,851.446900649032,15.52417469626,-112.661814649554
0,857.645661165198,10.816653826392,-112.724821167785
1,840.227430697912,27.2946881279124,-112.546600385388
0,855.364884803633,2.23606797749979,-112.701691615526
0,838.914419421931,24.0831891575846,-112.533016454572
0,861.467067005588,13.0384048104053,-112.763436860077
0,857.840467635987,13.8924439894498,-112.726793865186
1,859.842170421393,30.4138126514911,-112.747038090711
0,855.54564372028,2.23606797749979,-112.703526956394
0,853.654078121433,27.0185121722126,-112.684301658691
0,861.659716041228,14.142135623731,-112.765379059903
0,856.492330635135,13.6014705087354,-112.713132840171
1,858.484846909368,30.0832179129826,-112.733315947531
0,854.20462790075,5,-112.689901670885
1,852.302859038935,28.2842712474619,-112.670542176226
0,860.312631642138,11.4017542509914,-112.751789261175
0,856.264171039279,16.4924225024706,-112.710818711947
1,858.270521983605,32.8937684067971,-112.731147202123
0,853.965977164425,7.21110255092798,-112.687474636998
1,852.079360860669,31.2569992161756,-112.668264188931
0,860.082983445864,12.5299640861417,-112.749470377213
0,856.037902702387,19.4164878389476,-112.708523156922
1,858.058119395379,35.7351367704113,-112.728997374398
